[2021-03-14] 09:20:51 -  INFO   - _log     - _internal.py - 113 -  * Restarting with windowsapi reloader
[2021-03-14] 09:21:12 -  WARNING - _log     - _internal.py - 113 -  * Debugger is active!
[2021-03-14] 09:23:02 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:02] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:02 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:02 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:02] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:03 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:03 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:03] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:03 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:03 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:03] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:04 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:04 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:04] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:05 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:05 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:05] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:06 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:06 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:06] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:06 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:06 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:06] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:07 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:07 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:07] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:07 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:07 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:07] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:08 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:08 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:08] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:09 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:09 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:09] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:09 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:09 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:09] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:10 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:10 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:10] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:11 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:11 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:11] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:11 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:11 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:11] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:12 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:12 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:12] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:13 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:13 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:13] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:14 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:14 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:14] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:14 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:14 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:14] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:15 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:15 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:15] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:16 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:16 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:16] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:16 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:16 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:16] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:17 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:17 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:17] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:18 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:18 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:18] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:18 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:18 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:18] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:19 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:19 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:19] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:20 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:20 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:20] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:21 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:21 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:21] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:21 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:21 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:21] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:22 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:22 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:22] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:22 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:22 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:22] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:23 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:23 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:23] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:24 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:24 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:24] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:25 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:25 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:25] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:25 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:25 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:25] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:26 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:26 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:26] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:27 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:27 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:27] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:27 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:27 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:27] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:28 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:28 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:28] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:29 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:29 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:29] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:29 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:29 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:29] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:30 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:30 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:30] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:31 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:31 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:31] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:32 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:32 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:32] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:32 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:32 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:32] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:33 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:33 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:33] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:34 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:34 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:34] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:34 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:34 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:34] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:35 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:35 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:35] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:36 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:36 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:36] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:37 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:37 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:37] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:37 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:37 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:37] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:38 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:38 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:38] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:39 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:39 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:39] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:39 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:40 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:40] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:40 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:40 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:40] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:41 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:41 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:41] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:41 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:41 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:41] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:42 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:42 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:42] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:43 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:43 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:43] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:44 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:44 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:44] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:44 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:44 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:44] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:45 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:45 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:45] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:45 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:45 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:45] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:46 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:46 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:46] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:47 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:47 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:47] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:47 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:47 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:47] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:48 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:48 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:48] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:49 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:49 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:49] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:50 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:50 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:50] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:50 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:50 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:50] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:51 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:51 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:51] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:52 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:52 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:52] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:52 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:52 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:52] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:53 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:53 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:53] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:54 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:54 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:54] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:55 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:55 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:55] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:55 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:55 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:55] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:56 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:56 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:56] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:57 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:57 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:57] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:57 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:57 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:57] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:58 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:58 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:58] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:59 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:59 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:59] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
[2021-03-14] 09:23:59 -  INFO   - GetRouter - server.py - 74  - Execution Successful for 127.0.0.1
[2021-03-14] 09:23:59 -  INFO   - _log     - _internal.py - 113 - 127.0.0.1 - - [14/Mar/2021 09:23:59] "[37mPOST /visualbot/router HTTP/1.1[0m" 200 -
